2009_1  2472
2009_2  3020
2009_3  2512
2009_4  2137
2009_5  3086
2009_6  2751
2009_7  2502
2009_8  2812
2009_9  3850
2009_10 5923
2009_11 6359
2009_12 5324
2010_1  3969
2010_2  2880
2010_3  3875
2010_4  3188
2010_5  2355
2010_6  2211
2010_7  2652
2010_8  3349
2010_9  3117
2010_10 2537
2010_11 2091
2010_12 2336
2011_1  2520
2011_2  2354
2011_3  2744
2011_4  2955
2011_5  2843
2011_6  2094
2011_7  1932
2011_8  1411
2011_9  1556
2011_10 2018
2011_11 1173
